id,agency,agency_id,name,start_date,start_day,start_time,end_time,status,url,location_name,street_address,address2,city,state,zip_code,lat,lon
9990,Forest Preserve District of Cook County,60,Litigation Committee,2019-01-22,Tuesday,11:00:00,13:00:00,Passed,https://www.documenters.org/meetings/litigation-committee-9990/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
9938,Cook County Board of Commissioners,115,Business and Economic Development Committee,2019-01-22,Tuesday,11:30:00,13:30:00,Passed,https://www.documenters.org/meetings/business-and-economic-development-committee-9938/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
9164,Cook County Board of Commissioners,115,Finance Subcommittee on Workers' Compensation,2019-01-22,Tuesday,12:45:00,14:45:00,Passed,https://www.documenters.org/meetings/finance-subcommittee-on-workers-compensation-9164/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
9979,Cook County Board of Commissioners,115,Finance Subcommittee on Litigation,2019-01-22,Tuesday,13:00:00,15:00:00,Passed,https://www.documenters.org/meetings/finance-subcommittee-on-litigation-9979/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
15262,Laborers' and Retirement Board Employees' Annuity and Benefit Fund of Chicago,74,Retirement Board,2019-01-22,Tuesday,13:00:00,15:00:00,Passed,https://www.documenters.org/meetings/retirement-board-15262/,,321 N Clark St,,Chicago,IL,,41.88827,-87.63087
9984,Chicago City Council Committee on Pedestrian and Traffic Safety,13,Committee on Pedestrian and Traffic Safety,2019-01-22,Tuesday,14:00:00,16:00:00,Passed,https://www.documenters.org/meetings/committee-on-pedestrian-and-traffic-safety-9984/,,121 N LaSalle St,,Chicago,IL,60602,41.88369172,-87.63239456
24062,Chicago Special Service Area #34 Uptown,90,Advisory Commission,2019-01-22,Tuesday,16:30:00,18:30:00,Passed,https://www.documenters.org/meetings/advisory-commission-24062/,,4753 N Broadway,First Floor Conference Room,Chicago,IL,60640,41.96861,-87.65941
23714,Chicago Special Service Area #73 Chinatown,88,SSA #73 Chinatown Board,2019-01-22,Tuesday,18:00:00,20:00:00,Passed,https://www.documenters.org/meetings/ssa-73-chinatown-board-23714/,,1700 S Wentworth Avenue,,Chicago,IL,,41.85872,-87.63213
10036,Chicago Public Schools Board of Education,42,Finance and Audit Committee Meeting,2019-01-23,Wednesday,8:30:00,10:30:00,Passed,https://www.documenters.org/meetings/finance-and-audit-committee-meeting-10036/,,,,,,,41.88205778,-87.62907571
10037,Chicago Public Schools Board of Education,42,Board of Education,2019-01-23,Wednesday,8:30:00,10:30:00,Passed,https://www.documenters.org/meetings/board-of-education-10037/,,42 W Madison St,Board Room,Chicago,IL,60602,41.88205778,-87.62907571
10040,Metra Citizen Advisory Board,21,Citizen's Advisory Board Meeting,2019-01-23,Wednesday,8:59:00,10:59:00,Passed,https://www.documenters.org/meetings/citizens-advisory-board-meeting-10040/,,547 West Jackson Boulevard,,Chicago,IL,,41.87771,-87.64143
6661,Cook County Board of Commissioners,115,Board of Commissioners,2019-01-23,Wednesday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-6661/,,118 North Clark Street,Cook County Building Board Room,Chicago,,,41.88382,-87.63166
7145,Chicago City Council,13,City Council,2019-01-23,Wednesday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/city-council-7145/,,121 N LaSalle St,,Chicago,IL,60602,41.88369172,-87.63239456
948,Chicago Public Schools Board of Education,42,Board of Education,2019-01-23,Wednesday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/board-of-education-948/,,42 W Madison Street,Room,Garden Level Chicago,IL,60602,41.88205778,-87.62907571
6681,Cook County Board of Commissioners,115,Roads and Bridges Committee,2019-01-23,Wednesday,10:30:00,13:30:00,Tentative,https://www.documenters.org/meetings/roads-and-bridges-committee-6681/,Cook County Building Board Room,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
6683,Cook County Board of Commissioners,115,Rules and Administration Committee,2019-01-23,Wednesday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/rules-and-administration-committee-6683/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
6682,Cook County Board of Commissioners,115,Finance Committee,2019-01-23,Wednesday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/finance-committee-6682/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
6686,Cook County Board of Commissioners,115,Zoning and Building Committee,2019-01-23,Wednesday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/zoning-and-building-committee-6686/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
9964,Cook County Board of Commissioners,115,Legislation and Intergovernmental Relations Committee,2019-01-23,Wednesday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/legislation-and-intergovernmental-relations-committee-9964/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
9957,Cook County Board of Commissioners,115,Transportation Committee,2019-01-23,Wednesday,10:30:00,12:30:00,Canceled,https://www.documenters.org/meetings/transportation-committee-9957/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
9937,Cook County Board of Commissioners,115,Criminal Justice Committee,2019-01-23,Wednesday,11:30:00,13:30:00,Canceled,https://www.documenters.org/meetings/criminal-justice-committee-9937/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
9978,Cook County Board of Commissioners,115,Health & Hospitals Committee,2019-01-23,Wednesday,13:00:00,15:00:00,Passed,https://www.documenters.org/meetings/health-hospitals-committee-9978/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
15336,Municipal Employees' Annuity and Benefit Fund of Chicago,76,Retirement Board,2019-01-24,Thursday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/retirement-board-15336/,,321 N Clark St,Suite 700,Chicago,IL,60654,41.88827,-87.63087
8574,Chicago Teachers Pension Fund,45,Investment Committee Meeting,2019-01-24,Thursday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/investment-committee-meeting-8574/,,203 N LaSalle St,Suite 2600 Board Room,Chicago,IL,60601,41.88589,-87.63176
14812,Chicago Teachers Pension Fund,45,"Investment Committee -9:30 A.M. Chair, Tina Padilla",2019-01-24,Thursday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/investment-committee-930-am-chair-tina-padilla-14812/,,203 N LaSalle St,Suite 2600,Chicago,IL,60601,41.88589,-87.63176
6582,Chicago Plan Commission,109,Commission,2019-01-24,Thursday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/commission-6582/,,121 N LaSalle St,,Chicago,IL,60602,41.88369172,-87.63239456
6660,Cook County Board of Commissioners,115,Board of Commissioners,2019-01-24,Thursday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-6660/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
1638,Metropolitan Water Reclamation District of Greater Chicago,28,Board of Commissioners,2019-01-24,Thursday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-1638/,,100 East Erie Street,,Chicago,IL,60611,41.89423,-87.62528
10032,Metropolitan Water Reclamation District of Greater Chicago,28,Committee of the Whole,2019-01-24,Thursday,10:35:00,12:35:00,Passed,https://www.documenters.org/meetings/committee-of-the-whole-10032/,,100 East Erie Street,,Chicago,IL,60611,41.89423,-87.62528
9941,Commission on Chicago Landmarks,108,Commission,2019-01-24,Thursday,12:45:00,14:45:00,Passed,https://www.documenters.org/meetings/commission-9941/,,121 N LaSalle St,Room 201A,Chicago,IL,60602,41.88369172,-87.63239456
13610,Chicago Special Service Area #5 Commercial Avenue,50,Regular Commission,2019-01-24,Thursday,14:00:00,16:00:00,Passed,https://www.documenters.org/meetings/regular-commission-13610/,,3030 E 92nd St,,Chicago,IL,60617,41.72830953,-87.54945966
8576,Chicago Teachers Pension Fund,45,Technology Committee,2019-01-24,Thursday,14:00:00,16:00:00,Passed,https://www.documenters.org/meetings/technology-committee-8576/,,203 N LaSalle St,Suite 2600,Chicago,IL,60601,41.88589,-87.63176
9993,Chicago Teachers Pension Fund,45,Finance & Audit Committee,2019-01-24,Thursday,16:15:00,18:15:00,Passed,https://www.documenters.org/meetings/finance-audit-committee-9993/,,203 N LaSalle St,Suite 2600,Chicago,IL,60601,41.88589,-87.63176
27087,Chicago Midway Noise Compatibility Commission,121,Midway Noise Compatibility Commission Meeting,2019-01-24,Thursday,18:30:00,20:30:00,Passed,https://www.documenters.org/meetings/midway-noise-compatibility-commission-meeting-27087/,,6072 S Archer Ave,,Chicago,IL,60638,41.79498,-87.76895
9977,Chicago Special Service Area #42 71st St/Stony Island,52,SSA #42 Commission,2019-01-24,Thursday,18:30:00,20:30:00,Canceled,https://www.documenters.org/meetings/ssa-42-commission-9977/,,1750 E 71st St,,Chicago,IL,60649,41.76643,-87.58168
15337,Firemen's Annuity and Benefit Fund of Chicago,77,Retirement Board,2019-01-25,Friday,0:00:00,2:00:00,Passed,https://www.documenters.org/meetings/retirement-board-15337/,,20 S Clark St,Suite 300,Chicago,IL,60602,41.88128,-87.63117
16581,Cook County Health and Hospitals System,9,Board of Directors,2019-01-25,Friday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/board-of-directors-16581/,,1950 W Polk St,Conference Room 5301,Chicago,IL,60612,41.87152127,-87.67537328
10030,Chicago Board of Election Commissioners,61,Electoral Board,2019-01-25,Friday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/electoral-board-10030/,,8th Floor Office 69 W Washington St,,Chicago,IL,60602,41.88325,-87.63204
15823,Policemen's Annuity and Benefit Fund of Chicago,83,Investment Committee,2019-01-28,Monday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/investment-committee-15823/,,221 North LaSalle Street,Suite 1626,Chicago,IL,60601,41.88653,-87.63226
13551,Chicago Transit Authority,25,Employee Retirement Review,2019-01-28,Monday,13:30:00,16:30:00,Passed,https://www.documenters.org/meetings/employee-retirement-review-13551/,,567 West Lake Street,,Chicago,IL,60661,41.8853,-87.64232
15263,Metropolitan Pier and Exposition Authority,73,Board of Directors,2019-01-29,Tuesday,9:00:00,11:00:00,Canceled,https://www.documenters.org/meetings/board-of-directors-15263/,,301 E Cermak Rd,Boardroom 5th Floor,Corporate Chicago,IL,60616,41.85276,-87.62051
14028,Chicago Special Service Area #17 Central Lakeview,53,SSA #17 Commission,2019-01-30,Wednesday,10:00:00,12:00:00,Canceled,https://www.documenters.org/meetings/ssa-17-commission-14028/,,3208 N Sheffield Ave,,Chicago,IL,60657,41.94031,-87.6545
10031,Metra,21,Special Metra Board Meeting,2019-01-31,Thursday,8:30:00,10:30:00,Canceled,https://www.documenters.org/meetings/special-metra-board-meeting-10031/,,547 West Jackson Boulevard,,Chicago,IL,,41.87771,-87.64143
8404,Chicago Low-Income Housing Trust Fund,51,Outreach Committee,2019-01-31,Thursday,9:00:00,10:00:00,Passed,https://www.documenters.org/meetings/outreach-committee-8404/,,77 W Washington,suite 719,Chicago,IL,60602,41.8831,-87.6306
15824,Policemen's Annuity and Benefit Fund of Chicago,83,Retirement Board,2019-01-31,Thursday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/retirement-board-15824/,,221 North LaSalle Street,Suite 1626,Chicago,IL,60601,41.88653,-87.63226
6278,Public Building Commission of Chicago,40,Administrative Operations Committee,2019-01-31,Thursday,13:00:00,15:00:00,Passed,https://www.documenters.org/meetings/administrative-operations-committee-6278/,,50 W Washington Street,,Chicago,IL,60602,41.88425,-87.63019
13612,Chicago Housing Authority,58,Board of Commissioners,2019-02-01,Friday,8:30:00,13:00:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-13612/,,4859 S Wabash,,Chicago,IL,60615,41.80580121,-87.62430541
24009,Chicago Special Service Area #21 Lincoln Square,56,Lincoln Square Neighborhood Improvement Program,2019-02-02,Saturday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/lincoln-square-neighborhood-improvement-program-24009/,,4518 N Lincoln Avenue,,Chicago,IL,,41.96363,-87.68567
24217,Chicago Special Service Area #33 Wicker Park & Bucktown,93,Clean & Green Committee,2019-02-04,Monday,9:00:00,10:30:00,Passed,https://www.documenters.org/meetings/clean-green-committee-24217/,,2011 W Division St,,Chicago,IL,,41.90311,-87.67753
13595,Forest Preserve District of Cook County,60,Next Century Conservation and Policy Council,2019-02-04,Monday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/next-century-conservation-and-policy-council-13595/,,69 West Washington Street,22nd Floor Room A 9:00 AM 12:00 PM,Chicago,IL,,41.88297,-87.62991
7705,Forest Preserve District of Cook County,60,Next Century Conservation and Policy Council,2019-02-04,Monday,9:30:00,12:30:00,Rescheduled,https://www.documenters.org/meetings/next-century-conservation-and-policy-council-7705/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
13614,Metropolitan Water Reclamation District of Greater Chicago,28,Board of Commissioners,2019-02-04,Monday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-13614/,,100 East Erie Street,,Chicago,IL,60611,41.89423,-87.62528
13615,Chicago Transit Authority,25,Special Meeting of the Employee Retirement Review Committee,2019-02-05,Tuesday,11:30:00,14:30:00,Passed,https://www.documenters.org/meetings/special-meeting-of-the-employee-retirement-review-committee-13615/,,567 West Lake Street,,Chicago,IL,60661,41.8853,-87.64232
6910,Chicago Community Development Commission,106,Commission,2019-02-05,Tuesday,13:00:00,15:00:00,Passed,https://www.documenters.org/meetings/commission-6910/,,121 N LaSalle St,Room 201A,Chicago,IL,60602,41.88369172,-87.63239456
13618,Metropolitan Water Reclamation District of Greater Chicago,28,Board of Commissioners,2019-02-05,Tuesday,13:00:00,15:00:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-13618/,,100 East Erie Street,,Chicago,IL,60611,41.89423,-87.62528
13559,Chicago Low-Income Housing Trust Fund,51,Finance Committe,2019-02-05,Tuesday,15:30:00,16:30:00,Passed,https://www.documenters.org/meetings/finance-committe-13559/,,77 W Washington,suite 719,Chicago,IL,60602,41.8831,-87.6306
24391,Chicago Special Service Area #24 Clark Street,95,Commission,2019-02-06,Wednesday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/commission-24391/,,1448 W Morse Ave,,Chicago,IL,60626,42.00807,-87.66768
26958,Chicago License Appeal Commission,119,License Appeal Commission,2019-02-06,Wednesday,11:00:00,13:00:00,Passed,https://www.documenters.org/meetings/license-appeal-commission-26958/,,50 W Washington St,LL 02,Chicago,IL,60602,41.88425,-87.63019
27117,Cook County Juvenile Temporary Detention Center Advisory Board,122,Advisory Board,2019-02-06,Wednesday,12:00:00,14:00:00,Passed,https://www.documenters.org/meetings/advisory-board-27117/,,69 W Washington St,,Chicago,IL,60602,41.88287,-87.63
24487,Cook County Zoning Board of Appeals,98,Public Hearing,2019-02-06,Wednesday,13:00:00,15:00:00,Passed,https://www.documenters.org/meetings/public-hearing-24487/,,69 W Washington St,22nd Floor Conference Room,Chicago,IL,60602,41.88287,-87.63
15264,Laborers' and Retirement Board Employees' Annuity and Benefit Fund of Chicago,74,Special Meeting,2019-02-06,Wednesday,13:00:00,15:00:00,Passed,https://www.documenters.org/meetings/special-meeting-15264/,,321 N Clark St,,Chicago,IL,,41.88827,-87.63087
10039,Public Building Commission of Chicago,40,Administrative Operations Committee,2019-02-06,Wednesday,13:00:00,14:00:00,Passed,https://www.documenters.org/meetings/administrative-operations-committee-10039/,,50 W Washington Street,,Chicago,IL,60602,41.88425,-87.63019
24218,Chicago Special Service Area #26 Broadway Commercial District,92,Commission,2019-02-06,Wednesday,15:00:00,17:00:00,Passed,https://www.documenters.org/meetings/commission-24218/,,1210 W Rosedale Ave,,Chicago,IL,60660,41.9892148,-87.6630182
24691,Chicago Community Land Trust,100,Board of Directors,2019-02-07,Thursday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/board-of-directors-24691/,,121 N LaSalle St,# 1003A,Chicago,IL,60602,41.88369172,-87.63239456
15361,Cook County Pension Fund,78,Retirement Board,2019-02-07,Thursday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/retirement-board-15361/,,70 W Madison St,Suite 1925,Chicago,IL,60602,41.88232,-87.63007
13556,Chicago Low-Income Housing Trust Fund,51,Allocations Committee,2019-02-07,Thursday,10:00:00,11:00:00,Passed,https://www.documenters.org/meetings/allocations-committee-13556/,,77 W Washington,suite 719,Chicago,IL,60602,41.8831,-87.6306
